Tipo,ID,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13
Usuario,246,Elena Ramirez,30,Argentina,Basico,2010-11-15,Smart TV,True,Drama;Comedia;Terror,,,,,
Usuario,247,Ana Fernandez,58,Chile,Basico,2021-02-07,Smart TV,False,Drama;Acción;Ciencia Ficción,,,,,
Usuario,248,Pedro Rodriguez,37,Estados Unidos,Premium,2021-10-11,Movil,False,Comedia;Acción,,,,,
Usuario,249,Ana Vargas,24,Estados Unidos,Premium,2014-03-24,Smart TV,False,Ciencia Ficción;Drama;Acción,,,,,
Usuario,250,Maria Fernandez,34,Estados Unidos,Basico,2013-08-05,Smart TV,False,Comedia;Terror;Drama,,,,,
Usuario,251,Pedro Rodriguez,53,Chile,Estandar,2012-01-26,Tablet,True,Terror,,,,,
Usuario,252,Ana Perez,34,España,Premium,2024-07-12,Movil,False,Ciencia Ficción;Drama,,,,,
Usuario,253,Juan Martinez,57,Estados Unidos,Estandar,2018-06-13,PC,True,Comedia,,,,,
Usuario,254,Juan Rodriguez,41,Guatemala,Premium,2024-04-30,Tablet,False,Drama;Comedia;Acción,,,,,
Usuario,255,Maria Ramirez,24,España,Premium,2011-04-12,Movil,False,Acción;Ciencia Ficción;Drama,,,,,
Usuario,256,Maria Fernandez,41,Peru,Basico,2014-12-01,Smart TV,False,Ciencia Ficción,,,,,
Usuario,257,Pedro Gomez,45,Chile,Basico,2012-01-25,Movil,False,Acción;Drama,,,,,
Usuario,258,Juan Ramirez,23,Mexico,Estandar,2011-01-30,Smart TV,False,Acción;Terror;Ciencia Ficción,,,,,
Usuario,259,Pedro Perez,36,Peru,Premium,2023-03-20,Tablet,False,Ciencia Ficción,,,,,
Usuario,260,Diana Ramirez,56,España,Estandar,2010-01-17,Smart TV,True,Terror;Drama,,,,,
Usuario,261,Maria Ramirez,46,Peru,Premium,2010-07-05,Smart TV,False,Drama;Comedia;Acción,,,,,
Usuario,262,Raul Gomez,51,Chile,Premium,2015-09-27,Movil,True,Comedia,,,,,
Usuario,263,Luis Perez,21,Chile,Premium,2017-04-28,PC,True,Ciencia Ficción;Drama,,,,,
Usuario,264,Diana Lopez,38,Estados Unidos,Estandar,2013-01-15,Smart TV,True,Acción;Ciencia Ficción;Drama,,,,,
Usuario,265,Carlos Rodriguez,28,Chile,Estandar,2014-12-07,Tablet,True,Drama;Acción;Terror,,,,,
Usuario,266,Pedro Perez,21,Guatemala,Estandar,2015-08-12,Movil,True,Drama;Comedia;Ciencia Ficción,,,,,
Usuario,267,Maria Sanchez,45,Estados Unidos,Estandar,2012-02-24,Movil,True,Acción,,,,,
Usuario,268,Raul Torres,57,Colombia,Estandar,2012-07-08,PC,True,Acción;Ciencia Ficción;Drama,,,,,
Usuario,269,Valeria Torres,24,Chile,Premium,2017-09-20,PC,False,Drama;Terror,,,,,
Usuario,270,Pedro Torres,54,Peru,Basico,2024-06-02,Movil,False,Terror,,,,,
Usuario,271,Raul Rodriguez,44,España,Premium,2017-08-17,Movil,False,Drama,,,,,
Usuario,272,Valeria Rodriguez,51,Chile,Basico,2024-02-01,Tablet,True,Acción;Drama,,,,,
Usuario,273,Pedro Ramirez,47,Mexico,Basico,2017-06-28,Smart TV,True,Comedia;Terror;Acción,,,,,
Usuario,274,Carlos Gomez,29,Peru,Premium,2021-01-30,Tablet,False,Drama,,,,,
Usuario,275,Maria Sanchez,42,Argentina,Premium,2011-06-20,Smart TV,False,Drama;Comedia;Acción,,,,,
Usuario,276,Luis Torres,19,Peru,Estandar,2020-10-19,Tablet,False,Ciencia Ficción;Acción;Terror,,,,,
Usuario,277,Pedro Vargas,56,Argentina,Basico,2012-01-15,Smart TV,False,Drama;Comedia,,,,,
Usuario,278,Carlos Lopez,60,Estados Unidos,Premium,2010-02-11,Tablet,False,Drama,,,,,
Usuario,279,Raul Martinez,24,Argentina,Premium,2016-03-12,Movil,False,Drama;Ciencia Ficción,,,,,
Usuario,280,Valeria Lopez,45,Colombia,Estandar,2019-09-04,Movil,True,Ciencia Ficción;Drama;Comedia,,,,,
Usuario,281,Ana Fernandez,21,Colombia,Premium,2021-09-03,Movil,False,Ciencia Ficción;Comedia,,,,,
Usuario,282,Maria Sanchez,48,Peru,Basico,2021-04-11,Tablet,True,Comedia;Drama;Acción,,,,,
Usuario,283,Raul Vargas,57,Colombia,Basico,2017-03-05,Smart TV,False,Drama;Comedia;Acción,,,,,
Usuario,284,Maria Perez,50,España,Estandar,2013-09-09,Movil,True,Terror,,,,,
Usuario,285,Diana Torres,36,Colombia,Estandar,2019-01-26,Smart TV,False,Terror,,,,,
Usuario,286,Elena Ramirez,40,Guatemala,Premium,2021-04-01,Smart TV,True,Ciencia Ficción;Comedia,,,,,
Usuario,287,Juan Lopez,36,Chile,Basico,2015-03-12,Smart TV,True,Comedia;Acción;Terror,,,,,
Usuario,288,Luis Fernandez,30,Mexico,Basico,2021-08-21,Smart TV,False,Comedia;Ciencia Ficción;Terror,,,,,
Usuario,289,Raul Martinez,19,Argentina,Premium,2015-01-21,Movil,False,Ciencia Ficción,,,,,
Usuario,290,Maria Perez,22,Estados Unidos,Premium,2022-09-13,PC,True,Comedia;Acción;Terror,,,,,
Usuario,291,Diana Lopez,55,Colombia,Basico,2017-06-03,Movil,False,Ciencia Ficción;Comedia;Drama,,,,,
Usuario,292,Valeria Torres,22,Mexico,Premium,2023-12-25,Movil,True,Drama,,,,,
Usuario,293,Valeria Torres,45,Mexico,Basico,2011-10-13,Smart TV,True,Ciencia Ficción;Drama,,,,,
Usuario,294,Diana Perez,40,Estados Unidos,Estandar,2024-06-07,Movil,False,Comedia,,,,,
Usuario,295,Carlos Rodriguez,44,Chile,Basico,2016-04-30,PC,True,Comedia;Ciencia Ficción,,,,,
Usuario,296,Elena Perez,31,España,Basico,2014-01-02,Movil,True,Terror,,,,,
Usuario,297,Juan Martinez,38,Estados Unidos,Basico,2010-03-27,Movil,True,Terror;Drama,,,,,
Usuario,298,Raul Ramirez,49,Colombia,Basico,2018-04-16,Tablet,False,Acción;Terror,,,,,
Usuario,299,Pedro Lopez,18,Colombia,Premium,2014-07-23,PC,True,Comedia;Drama,,,,,
Usuario,300,Diana Ramirez,38,Estados Unidos,Basico,2011-09-28,Tablet,False,Drama,,,,,
Usuario,301,Ana Rodriguez,54,Estados Unidos,Premium,2011-11-01,Smart TV,True,Drama;Ciencia Ficción;Acción,,,,,
Usuario,302,Juan Martinez,30,Argentina,Premium,2015-08-05,PC,False,Drama;Acción;Ciencia Ficción,,,,,
Usuario,303,Pedro Fernandez,21,Colombia,Estandar,2010-05-21,Movil,True,Drama;Ciencia Ficción,,,,,
Usuario,304,Carlos Vargas,31,Peru,Estandar,2012-02-17,Tablet,True,Comedia;Terror,,,,,
Usuario,305,Luis Martinez,22,Guatemala,Premium,2024-03-26,PC,False,Acción,,,,,
Usuario,306,Carlos Perez,59,Colombia,Premium,2024-11-01,Smart TV,True,Drama;Comedia;Acción,,,,,
Usuario,307,Carlos Vargas,29,España,Premium,2024-03-26,Smart TV,False,Ciencia Ficción;Comedia;Acción,,,,,
Usuario,308,Ana Gomez,53,España,Premium,2019-07-04,Movil,True,Ciencia Ficción;Drama,,,,,
Usuario,309,Pedro Martinez,33,Chile,Basico,2010-10-19,Tablet,False,Comedia,,,,,
Usuario,310,Elena Lopez,37,Colombia,Estandar,2021-08-21,Tablet,False,Drama;Comedia;Acción,,,,,
Usuario,311,Carlos Sanchez,56,Argentina,Basico,2011-12-08,Smart TV,True,Acción,,,,,
Usuario,312,Luis Rodriguez,32,Chile,Basico,2013-01-03,Smart TV,False,Ciencia Ficción;Terror,,,,,
Usuario,313,Luis Lopez,45,Peru,Premium,2020-12-08,Tablet,False,Ciencia Ficción;Comedia,,,,,
Usuario,314,Luis Gomez,45,Colombia,Basico,2023-09-18,Tablet,True,Drama;Terror;Comedia,,,,,
Usuario,315,Juan Perez,51,Estados Unidos,Estandar,2022-04-15,Smart TV,False,Comedia;Terror;Drama,,,,,
Usuario,316,Maria Ramirez,52,Argentina,Basico,2019-01-28,Tablet,False,Comedia;Drama;Terror,,,,,
Usuario,317,Raul Sanchez,46,España,Estandar,2016-09-11,Tablet,False,Comedia;Terror,,,,,
Usuario,318,Elena Vargas,34,Chile,Basico,2024-09-19,Smart TV,False,Terror,,,,,
Usuario,319,Raul Martinez,48,Peru,Estandar,2022-05-10,Tablet,False,Comedia,,,,,
Usuario,320,Luis Fernandez,55,Peru,Estandar,2010-04-16,PC,True,Comedia;Drama,,,,,
Usuario,321,Ana Ramirez,24,Mexico,Basico,2013-10-24,Movil,True,Drama,,,,,
Usuario,322,Pedro Lopez,38,Peru,Premium,2011-09-10,Smart TV,True,Ciencia Ficción;Comedia;Drama,,,,,
Usuario,323,Ana Gomez,34,España,Premium,2017-04-14,Tablet,False,Ciencia Ficción;Terror,,,,,
Usuario,324,Raul Ramirez,18,Guatemala,Estandar,2017-03-03,Tablet,False,Ciencia Ficción;Terror;Acción,,,,,
Usuario,325,Ana Sanchez,40,Colombia,Estandar,2014-05-01,Tablet,False,Terror,,,,,
Usuario,326,Pedro Sanchez,55,España,Basico,2010-12-12,Tablet,False,Ciencia Ficción;Drama;Terror,,,,,
Usuario,327,Juan Fernandez,51,España,Basico,2023-11-11,PC,False,Comedia;Ciencia Ficción,,,,,
Usuario,328,Juan Vargas,38,Mexico,Estandar,2012-06-23,Smart TV,True,Drama;Comedia,,,,,
Usuario,329,Luis Vargas,18,Guatemala,Estandar,2024-08-05,Smart TV,False,Terror,,,,,
Usuario,330,Diana Perez,23,Estados Unidos,Estandar,2016-04-10,Smart TV,True,Drama;Acción,,,,,
Usuario,331,Juan Fernandez,57,Guatemala,Estandar,2016-02-02,Movil,False,Drama,,,,,
Usuario,332,Ana Ramirez,18,Colombia,Premium,2011-06-10,Tablet,True,Comedia;Terror,,,,,
Usuario,333,Valeria Martinez,47,Chile,Premium,2020-04-14,PC,False,Terror,,,,,
Usuario,334,Carlos Rodriguez,23,Guatemala,Basico,2012-01-18,Movil,False,Acción,,,,,
Usuario,335,Luis Vargas,37,España,Basico,2022-03-09,Smart TV,False,Acción;Drama;Terror,,,,,
Usuario,336,Raul Lopez,57,Argentina,Estandar,2022-02-08,PC,False,Acción;Ciencia Ficción,,,,,
Usuario,337,Pedro Ramirez,25,Colombia,Premium,2014-05-08,Tablet,True,Drama,,,,,
Usuario,338,Valeria Torres,49,España,Premium,2012-02-13,Movil,True,Acción;Comedia,,,,,
Usuario,339,Maria Torres,60,Colombia,Premium,2010-04-25,PC,True,Terror;Ciencia Ficción,,,,,
Usuario,340,Ana Perez,27,Estados Unidos,Premium,2014-05-31,Movil,True,Ciencia Ficción;Acción;Terror,,,,,
Usuario,341,Ana Gomez,54,Argentina,Basico,2019-09-20,Tablet,True,Comedia;Drama;Terror,,,,,
Usuario,342,Diana Ramirez,57,Peru,Estandar,2020-07-05,PC,True,Comedia;Acción;Ciencia Ficción,,,,,
Usuario,343,Valeria Ramirez,32,Argentina,Basico,2011-07-31,PC,True,Terror,,,,,
Usuario,344,Maria Sanchez,55,Argentina,Basico,2015-01-09,Tablet,True,Acción;Comedia,,,,,
Usuario,345,Ana Lopez,35,Guatemala,Premium,2018-07-15,Tablet,True,Terror,,,,,
Usuario,346,Elena Fernandez,37,Mexico,Premium,2014-07-25,Smart TV,False,Terror;Comedia,,,,,
Usuario,347,Ana Ramirez,33,Chile,Estandar,2012-09-28,Movil,False,Drama,,,,,
Usuario,348,Diana Lopez,57,Chile,Estandar,2024-02-17,Smart TV,False,Acción,,,,,
Usuario,349,Pedro Sanchez,44,Argentina,Estandar,2011-11-21,PC,False,Acción,,,,,
Usuario,350,Juan Lopez,54,Colombia,Basico,2022-01-27,Tablet,True,Terror,,,,,
Usuario,351,Elena Vargas,50,Argentina,Basico,2016-11-15,Tablet,True,Terror;Acción,,,,,
Usuario,352,Pedro Ramirez,54,Peru,Premium,2013-07-24,Smart TV,True,Comedia;Terror,,,,,
Usuario,353,Juan Ramirez,56,Colombia,Premium,2013-11-27,PC,False,Comedia;Ciencia Ficción;Drama,,,,,
Usuario,354,Valeria Torres,59,Mexico,Premium,2011-03-25,Tablet,False,Ciencia Ficción;Drama;Acción,,,,,
Usuario,355,Luis Gomez,38,Estados Unidos,Premium,2019-12-19,Movil,True,Ciencia Ficción;Terror;Drama,,,,,
Usuario,356,Elena Sanchez,56,Argentina,Premium,2021-12-20,PC,False,Ciencia Ficción;Acción,,,,,
Usuario,357,Diana Perez,55,Mexico,Estandar,2011-02-18,Smart TV,True,Terror,,,,,
Usuario,358,Ana Ramirez,55,España,Estandar,2022-10-07,PC,True,Acción;Comedia;Terror,,,,,
Usuario,359,Valeria Fernandez,24,Argentina,Basico,2013-08-03,PC,False,Terror;Acción;Ciencia Ficción,,,,,
Usuario,360,Pedro Gomez,27,Colombia,Basico,2016-06-28,Smart TV,True,Comedia,,,,,
Usuario,361,Elena Vargas,28,Peru,Premium,2021-02-20,Smart TV,True,Acción,,,,,
Usuario,362,Raul Sanchez,58,Guatemala,Basico,2021-09-28,PC,False,Drama;Comedia,,,,,
Usuario,363,Pedro Martinez,21,Colombia,Estandar,2011-05-01,Movil,False,Terror,,,,,
Usuario,364,Raul Vargas,48,Estados Unidos,Estandar,2019-05-01,Movil,False,Acción;Ciencia Ficción;Drama,,,,,
Usuario,365,Pedro Torres,22,España,Estandar,2020-04-21,Movil,True,Ciencia Ficción,,,,,
Usuario,366,Maria Perez,31,Estados Unidos,Premium,2010-01-07,Smart TV,False,Acción;Terror;Drama,,,,,
Usuario,367,Luis Vargas,21,Peru,Estandar,2022-09-19,Tablet,True,Drama;Comedia,,,,,
Usuario,368,Diana Sanchez,38,Chile,Premium,2010-04-22,Movil,True,Comedia;Terror;Drama,,,,,
Usuario,369,Pedro Ramirez,37,Mexico,Basico,2016-06-11,Smart TV,False,Comedia;Acción;Drama,,,,,
Usuario,370,Carlos Gomez,30,España,Estandar,2017-06-20,PC,False,Ciencia Ficción,,,,,
Usuario,371,Diana Rodriguez,32,Peru,Basico,2018-07-20,Tablet,True,Terror;Acción;Ciencia Ficción,,,,,
Usuario,372,Ana Ramirez,57,España,Estandar,2014-07-09,Smart TV,True,Ciencia Ficción;Acción;Comedia,,,,,
Usuario,373,Luis Ramirez,30,Mexico,Premium,2010-10-06,Smart TV,True,Comedia,,,,,
Usuario,374,Valeria Rodriguez,52,Colombia,Estandar,2014-01-13,Smart TV,False,Comedia;Ciencia Ficción;Terror,,,,,
Usuario,375,Carlos Perez,18,Guatemala,Premium,2013-10-23,Smart TV,True,Comedia;Drama,,,,,
Usuario,376,Valeria Fernandez,55,Argentina,Estandar,2010-11-12,PC,False,Terror,,,,,
Usuario,377,Luis Vargas,54,Estados Unidos,Estandar,2021-03-20,Movil,True,Acción,,,,,
Usuario,378,Valeria Perez,56,Estados Unidos,Premium,2013-07-11,PC,False,Terror;Drama;Ciencia Ficción,,,,,
Usuario,379,Elena Vargas,45,Mexico,Premium,2019-09-04,PC,True,Acción;Comedia,,,,,
Usuario,380,Maria Fernandez,32,España,Basico,2024-11-16,Smart TV,True,Ciencia Ficción;Drama;Terror,,,,,
Usuario,381,Diana Martinez,49,Guatemala,Estandar,2010-12-03,Tablet,True,Comedia;Terror;Acción,,,,,
Usuario,382,Diana Perez,19,Colombia,Estandar,2020-07-18,Tablet,False,Drama;Acción,,,,,
Usuario,383,Juan Ramirez,50,España,Estandar,2015-04-02,Smart TV,True,Terror,,,,,
Usuario,384,Maria Sanchez,22,Mexico,Estandar,2023-04-22,Smart TV,True,Acción,,,,,
Usuario,385,Juan Gomez,50,Chile,Basico,2019-03-01,PC,False,Terror;Ciencia Ficción;Acción,,,,,
Usuario,386,Valeria Gomez,35,Colombia,Premium,2011-02-04,Smart TV,False,Ciencia Ficción;Terror,,,,,
Usuario,387,Juan Ramirez,60,Guatemala,Premium,2020-06-19,Tablet,False,Acción;Comedia,,,,,
Usuario,388,Carlos Sanchez,22,Mexico,Estandar,2015-06-17,Movil,True,Drama;Comedia,,,,,
Usuario,389,Juan Sanchez,49,Colombia,Estandar,2016-02-06,Tablet,False,Drama;Terror,,,,,
Usuario,390,Ana Fernandez,18,Chile,Estandar,2023-07-22,Smart TV,True,Ciencia Ficción;Acción,,,,,
Usuario,391,Carlos Torres,20,Argentina,Estandar,2017-05-10,Smart TV,False,Terror;Ciencia Ficción,,,,,
Usuario,392,Raul Torres,29,Colombia,Premium,2024-08-02,Smart TV,False,Ciencia Ficción,,,,,
Usuario,393,Maria Torres,24,Guatemala,Estandar,2010-10-21,Smart TV,True,Comedia;Drama,,,,,
Usuario,394,Valeria Fernandez,31,Argentina,Premium,2014-10-23,Tablet,False,Comedia,,,,,
Usuario,395,Valeria Torres,21,Estados Unidos,Estandar,2012-05-26,Movil,True,Acción,,,,,
Usuario,396,Valeria Lopez,41,Chile,Premium,2017-05-17,Tablet,True,Terror;Comedia,,,,,
Usuario,397,Elena Sanchez,18,Estados Unidos,Estandar,2012-11-03,Movil,True,Drama;Comedia;Acción,,,,,
Usuario,398,Pedro Fernandez,26,Chile,Basico,2013-04-11,PC,True,Drama;Acción;Terror,,,,,
Usuario,399,Carlos Sanchez,22,Chile,Premium,2011-02-27,Smart TV,True,Comedia,,,,,
Usuario,400,Pedro Rodriguez,24,Argentina,Estandar,2013-10-18,Movil,True,Acción,,,,,
Usuario,401,Pedro Fernandez,32,España,Premium,2024-04-15,Movil,False,Drama;Comedia,,,,,
Usuario,402,Ana Lopez,24,Chile,Basico,2011-10-12,Tablet,False,Ciencia Ficción;Comedia;Drama,,,,,
Usuario,403,Diana Martinez,54,Peru,Basico,2022-03-18,Smart TV,True,Drama,,,,,
Usuario,404,Pedro Rodriguez,31,Estados Unidos,Estandar,2012-11-12,Smart TV,False,Terror;Drama;Comedia,,,,,
Usuario,405,Juan Martinez,24,Estados Unidos,Basico,2011-03-21,Movil,True,Drama;Ciencia Ficción;Terror,,,,,
Usuario,406,Maria Perez,24,España,Premium,2011-11-02,Tablet,False,Comedia,,,,,
Usuario,407,Ana Sanchez,48,Chile,Premium,2017-08-06,PC,False,Comedia;Drama,,,,,
Usuario,408,Pedro Vargas,18,Estados Unidos,Basico,2019-09-08,PC,False,Acción;Drama;Comedia,,,,,
Usuario,409,Luis Gomez,22,Mexico,Basico,2018-11-30,Tablet,False,Drama;Acción,,,,,
Usuario,410,Maria Torres,35,Mexico,Premium,2024-01-16,PC,False,Terror,,,,,
Usuario,411,Elena Perez,49,Estados Unidos,Basico,2018-05-16,Movil,True,Comedia,,,,,
Usuario,412,Pedro Sanchez,32,Chile,Premium,2023-03-23,PC,False,Drama;Comedia,,,,,
Usuario,413,Luis Ramirez,30,Peru,Basico,2016-05-15,PC,True,Ciencia Ficción,,,,,
Usuario,414,Ana Lopez,56,Peru,Premium,2023-08-27,Tablet,False,Comedia;Acción;Drama,,,,,
Usuario,415,Elena Vargas,20,Estados Unidos,Premium,2019-03-15,PC,False,Terror;Comedia,,,,,
Usuario,416,Luis Vargas,31,Estados Unidos,Premium,2020-03-02,Smart TV,True,Acción;Terror,,,,,
Usuario,417,Valeria Ramirez,40,Peru,Basico,2010-01-03,Smart TV,False,Acción,,,,,
Usuario,418,Pedro Rodriguez,35,Argentina,Basico,2014-12-19,Smart TV,True,Acción;Ciencia Ficción,,,,,
Usuario,419,Maria Gomez,36,Guatemala,Estandar,2018-09-21,Tablet,False,Terror,,,,,
Usuario,420,Elena Perez,24,Estados Unidos,Estandar,2021-04-29,Tablet,False,Ciencia Ficción;Acción,,,,,
Usuario,421,Raul Sanchez,59,Mexico,Basico,2013-01-20,Movil,False,Terror,,,,,
Usuario,422,Juan Martinez,54,Argentina,Premium,2010-07-11,Smart TV,True,Comedia;Terror,,,,,
Usuario,423,Ana Perez,51,Mexico,Basico,2017-07-24,Tablet,False,Ciencia Ficción;Drama,,,,,
Usuario,424,Maria Vargas,58,Estados Unidos,Basico,2012-02-01,Movil,True,Comedia;Terror;Ciencia Ficción,,,,,
Usuario,425,Raul Sanchez,22,Guatemala,Basico,2019-09-13,Smart TV,False,Acción;Comedia,,,,,
Usuario,426,Valeria Sanchez,35,Argentina,Estandar,2013-10-02,Smart TV,False,Ciencia Ficción;Terror;Comedia,,,,,
Usuario,427,Luis Ramirez,58,Guatemala,Premium,2024-01-22,Smart TV,True,Drama;Comedia,,,,,
Usuario,428,Luis Martinez,54,Estados Unidos,Estandar,2010-01-30,Smart TV,False,Terror;Ciencia Ficción,,,,,
Usuario,429,Diana Sanchez,43,Chile,Premium,2021-08-30,PC,True,Drama;Acción,,,,,
Usuario,430,Ana Fernandez,54,Peru,Premium,2016-08-14,PC,True,Terror;Drama;Acción,,,,,
Usuario,431,Carlos Martinez,31,Estados Unidos,Estandar,2023-08-28,Movil,True,Comedia,,,,,
Usuario,432,Carlos Gomez,59,Estados Unidos,Estandar,2018-06-23,Movil,False,Acción;Drama;Ciencia Ficción,,,,,
Usuario,433,Carlos Perez,50,Estados Unidos,Premium,2016-11-22,PC,False,Ciencia Ficción;Terror;Comedia,,,,,
Usuario,434,Carlos Rodriguez,55,Argentina,Estandar,2014-11-08,Smart TV,True,Ciencia Ficción;Drama;Acción,,,,,
Usuario,435,Diana Sanchez,19,Guatemala,Premium,2014-04-17,Tablet,False,Drama;Comedia;Acción,,,,,
Usuario,436,Elena Perez,47,Guatemala,Basico,2024-07-26,Tablet,True,Acción;Terror,,,,,
Usuario,437,Maria Lopez,60,Mexico,Premium,2021-02-15,Tablet,False,Terror;Drama;Comedia,,,,,
Usuario,438,Diana Ramirez,20,Peru,Premium,2016-11-10,Movil,True,Acción;Ciencia Ficción;Terror,,,,,
Usuario,439,Juan Torres,40,Guatemala,Basico,2014-09-01,Movil,False,Comedia,,,,,
Usuario,440,Valeria Martinez,58,Argentina,Premium,2011-09-14,Movil,True,Drama;Acción;Comedia,,,,,
Usuario,441,Ana Vargas,30,Argentina,Premium,2013-04-27,Smart TV,True,Acción,,,,,
Usuario,442,Luis Torres,43,Estados Unidos,Basico,2010-12-09,PC,True,Ciencia Ficción,,,,,
Usuario,443,Valeria Torres,41,Chile,Premium,2024-12-18,Smart TV,True,Acción;Comedia,,,,,
Usuario,444,Maria Vargas,27,Estados Unidos,Basico,2022-02-11,PC,False,Drama;Terror,,,,,
Usuario,445,Ana Lopez,50,Chile,Basico,2014-01-19,PC,False,Comedia;Drama,,,,,
Usuario,446,Carlos Gomez,30,Estados Unidos,Estandar,2022-12-06,Smart TV,True,Terror;Drama,,,,,
Usuario,447,Carlos Rodriguez,29,Argentina,Premium,2013-04-05,PC,False,Comedia,,,,,
Usuario,448,Ana Ramirez,48,Argentina,Premium,2021-06-29,Movil,False,Ciencia Ficción,,,,,
Usuario,449,Valeria Rodriguez,51,Colombia,Premium,2010-07-17,Tablet,False,Ciencia Ficción;Comedia,,,,,
Usuario,450,Juan Fernandez,22,Chile,Estandar,2023-02-16,PC,False,Acción;Comedia,,,,,
Usuario,451,Maria Torres,51,Peru,Premium,2015-05-12,Tablet,True,Terror;Ciencia Ficción,,,,,
Usuario,452,Raul Vargas,43,Guatemala,Premium,2021-05-28,Smart TV,True,Drama;Ciencia Ficción,,,,,
Usuario,453,Luis Ramirez,41,España,Estandar,2024-11-17,PC,True,Acción,,,,,
Usuario,454,Diana Lopez,60,Mexico,Basico,2013-05-27,Tablet,True,Drama,,,,,
Usuario,455,Pedro Perez,56,Guatemala,Basico,2022-08-22,Tablet,False,Acción,,,,,
Usuario,456,Juan Vargas,24,España,Basico,2017-01-05,Smart TV,False,Drama;Ciencia Ficción,,,,,
Usuario,457,Juan Perez,50,España,Basico,2023-05-05,PC,True,Acción;Ciencia Ficción;Drama,,,,,
Usuario,458,Valeria Rodriguez,18,Mexico,Premium,2017-01-18,Movil,False,Terror;Drama;Ciencia Ficción,,,,,
Usuario,459,Elena Lopez,40,Chile,Basico,2011-03-15,PC,False,Terror;Acción,,,,,
Usuario,460,Ana Perez,22,Mexico,Premium,2010-01-09,Smart TV,False,Terror;Comedia,,,,,
Usuario,461,Pedro Rodriguez,49,Chile,Premium,2018-11-04,Smart TV,True,Ciencia Ficción;Drama;Acción,,,,,
Usuario,462,Maria Lopez,60,Estados Unidos,Estandar,2012-09-15,Smart TV,False,Acción,,,,,
Usuario,463,Ana Martinez,31,Guatemala,Premium,2015-06-05,Smart TV,True,Comedia;Acción;Terror,,,,,
Usuario,464,Ana Gomez,33,Colombia,Premium,2010-01-01,Tablet,True,Drama,,,,,
Usuario,465,Diana Ramirez,25,España,Basico,2013-05-04,Movil,False,Drama;Acción,,,,,
Usuario,466,Maria Rodriguez,46,Guatemala,Estandar,2015-09-25,Tablet,False,Ciencia Ficción;Drama;Acción,,,,,
Usuario,467,Juan Vargas,50,España,Basico,2014-10-21,Tablet,False,Terror;Acción;Ciencia Ficción,,,,,
Usuario,468,Elena Vargas,33,Argentina,Estandar,2011-08-20,Smart TV,True,Terror;Acción,,,,,
Usuario,469,Luis Lopez,38,Guatemala,Premium,2014-12-04,Movil,False,Drama;Terror,,,,,
Usuario,470,Elena Ramirez,51,Mexico,Premium,2015-07-16,Movil,True,Terror;Comedia;Ciencia Ficción,,,,,
Usuario,471,Carlos Martinez,57,Guatemala,Premium,2024-11-23,PC,False,Acción;Drama,,,,,
Usuario,472,Luis Sanchez,49,Guatemala,Basico,2016-03-24,Smart TV,True,Drama;Ciencia Ficción;Comedia,,,,,
Usuario,473,Pedro Gomez,50,Peru,Estandar,2014-04-13,Smart TV,False,Comedia;Terror;Drama,,,,,
Usuario,474,Ana Perez,40,Argentina,Premium,2010-07-01,Smart TV,False,Ciencia Ficción;Drama;Acción,,,,,
Usuario,475,Valeria Sanchez,49,Colombia,Basico,2010-05-06,Tablet,False,Ciencia Ficción,,,,,
Usuario,476,Ana Torres,49,Estados Unidos,Basico,2023-05-07,Tablet,True,Comedia;Ciencia Ficción;Terror,,,,,
Usuario,477,Ana Lopez,37,España,Basico,2014-09-13,Tablet,True,Ciencia Ficción,,,,,
Usuario,478,Valeria Torres,37,Peru,Premium,2022-05-15,Smart TV,False,Comedia;Terror,,,,,
Usuario,479,Carlos Torres,33,Mexico,Premium,2021-05-15,Tablet,True,Ciencia Ficción;Drama,,,,,
Usuario,480,Juan Sanchez,55,Estados Unidos,Estandar,2010-04-22,Movil,False,Drama;Ciencia Ficción;Comedia,,,,,
Usuario,481,Carlos Fernandez,43,Colombia,Basico,2016-10-03,Smart TV,False,Terror;Ciencia Ficción,,,,,
Usuario,482,Valeria Perez,36,Guatemala,Premium,2013-09-11,Movil,False,Terror,,,,,
Usuario,483,Valeria Gomez,19,Argentina,Estandar,2022-11-29,Smart TV,False,Comedia;Terror;Acción,,,,,
Usuario,484,Maria Torres,26,Estados Unidos,Estandar,2024-10-24,Movil,True,Ciencia Ficción,,,,,
Usuario,485,Diana Gomez,44,Guatemala,Premium,2020-03-01,Smart TV,False,Drama;Ciencia Ficción,,,,,
Usuario,486,Juan Sanchez,51,Estados Unidos,Estandar,2024-12-01,PC,True,Acción;Ciencia Ficción;Terror,,,,,
Usuario,487,Pedro Gomez,24,España,Basico,2024-01-27,Tablet,True,Acción;Comedia,,,,,
Usuario,488,Luis Rodriguez,47,Mexico,Estandar,2014-03-11,Smart TV,False,Acción,,,,,
Usuario,489,Diana Torres,23,Colombia,Basico,2014-05-18,PC,False,Terror;Drama;Comedia,,,,,
Usuario,490,Raul Gomez,31,Estados Unidos,Basico,2011-01-15,PC,False,Acción;Ciencia Ficción;Comedia,,,,,
